CODE;LOCATIONNAME;PRICE;AREA;ROOMNUMBER;BATHNUMBER;STATUS;STUDIO;ISPENTHOUSE;DUPLEX;SWIMMINGPOOL;ELEVATOR
9,22337E+18;Aravaca;207253;81;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Pueblo Nuevo;187363;80;3;1;Second hand / Needs reformation;0;0;0;0;0
8,09552E+18;San Andres;112779;65;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Fuente del Berro;242381;65;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Aluche;156948;56;2;1;Second hand / Needs reformation;0;0;0;0;1
1,87522E+18;Santa Eugenia;189840;91;3;2;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Pilar;179511;56;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Casco historico de Vallecas;146333;95;3;2;Second hand / Good state;0;0;0;0;1
7,50175E+18;Hellin;220262;116;4;2;Second hand / Good state;0;0;0;0;1
6,11377E+18;Valdemaran;1193475;279;4;2;Second hand / Good state;0;0;0;1;1
5,4189E+18;San Andres;84059;79;3;1;Second hand / Good state;0;0;0;0;0
4,03711E+18;Entrevias;155551;111;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Almagro;2053245;252;4;4;Second hand / Good state;0;0;0;0;1
8,24891E+18;Palomas;708834;159;4;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Ibiza;870792;176;4;3;Second hand / Good state;0;0;0;0;1
2,66637E+18;Orcasitas;150773;108;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Simancas;156088;80;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Malasana-Universidad;1237355;236;4;3;Second hand / Good state;0;0;0;0;1
2,9825E+18;Vista Alegre;149993;82;2;1;Second hand / Good state;0;0;0;0;0
1,83309E+17;Lista;603639;102;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Estrella;366466;85;2;1;Second hand / Good state;0;0;0;0;1
3,59582E+18;Recoletos;2154946;238;3;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pueblo Nuevo;160329;64;2;1;Second hand / Unknown;0;0;0;0;1
5,04391E+18;Ventas;184976;74;3;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;San Diego;57388;34;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Palacio;534729;127;3;2;Second hand / Good state;0;0;0;0;1
2,34771E+18;Cuatro Caminos;535725;105;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Opanel;320479;175;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nino Jesus;573116;95;2;2;Second hand / Good state;0;1;0;0;1
1,55777E+18;Puerta del Angel;89233;65;2;1;Second hand / Good state;0;0;0;0;0
2,77808E+18;Acacias;186602;54;2;1;Second hand / Good state;0;0;0;0;1
4,29117E+18;Aluche;206826;80;3;1;Second hand / Needs reformation;0;0;0;0;1
4,99664E+18;San Isidro;179626;60;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Alameda de Osuna;369382;121;4;2;Second hand / Good state;0;0;0;0;1
6,55699E+18;Goya;657054;129;3;2;Second hand / Good state;0;0;0;0;1
7,90805E+18;Acacias;381568;122;4;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Ensanche de Vallecas - La Gavia;223471;73;1;1;Second hand / Good state;0;0;0;1;1
4,44277E+17;Buena Vista;141416;88;3;1;Second hand / Needs reformation;0;0;0;1;1
6,09092E+18;Arguelles;942150;181;5;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Castilla;538449;125;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Pueblo Nuevo;118473;61;1;1;Second hand / Good state;0;0;0;0;0
7,85287E+17;Castellana;1272862;212;4;3;Second hand / Good state;0;0;0;0;1
6,61312E+18;Valdebebas - Valdefuentes;532980;173;4;3;Second hand / Good state;0;0;1;1;1
5,34743E+18;Lavapies-Embajadores;220893;50;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nueva Espana;723997;162;4;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Penagrande;264983;86;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Guindalera;518947;94;3;2;Second hand / Good state;0;0;0;0;1
2,17455E+18;Pradolongo;121970;53;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Goya;638433;69;2;2;Second hand / Good state;0;0;0;0;1
8,63725E+18;Encinar de los Reyes;922935;231;5;4;Second hand / Good state;0;0;0;1;1
7,49518E+18;Almagro;794479;203;5;4;Second hand / Good state;0;0;0;0;1
9,22337E+18;Palacio;207398;43;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Vallehermoso;453579;72;2;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Bellas Vistas;190940;70;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Fuente del Berro;1182205;211;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Aluche;114386;64;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Estrella;527242;139;4;2;Second hand / Good state;0;0;0;0;1
9,18899E+18;Los Angeles;162514;80;3;1;Second hand / Good state;0;0;0;0;1
5,38365E+18;Almagro;367550;61;0;1;Second hand / Good state;1;0;0;0;1
8,96999E+18;Goya;312597;51;1;1;Second hand / Good state;0;0;0;0;1
6,91355E+18;Rosas;291882;89;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;San Isidro;147794;73;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Numancia;244532;99;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Ventas;328190;85;2;2;Second hand / Good state;0;1;0;0;1
2,48061E+18;Sol;700465;163;2;2;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Butarque;148095;69;2;2;Second hand / Good state;0;0;0;1;1
5,21288E+18;Pradolongo;317566;141;3;2;Second hand / Good state;0;1;0;0;0
9,22337E+18;Prosperidad;258659;60;2;1;Second hand / Good state;0;0;0;0;0
3,51824E+18;Nuevos Ministerios-Rios Rosas;1295847;224;4;4;Second hand / Good state;0;0;0;0;1
6,97829E+18;Fontarran;145996;71;3;1;Second hand / Needs reformation;0;0;0;0;0
6,20023E+18;Butarque;132207;90;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Castellana;647856;112;1;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Valdeacederas;274376;175;2;3;Second hand / Good state;0;0;0;0;0
9,22337E+18;Tres Olivos - Valverde;108961;54;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Aravaca;558696;122;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Palacio;916425;158;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Delicias;439437;97;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Almendrales;189189;108;4;1;Second hand / Good state;0;1;0;0;0
9,22337E+18;Palacio;708653;172;4;3;Second hand / Good state;0;0;0;0;0
9,22337E+18;La Paz;330930;79;2;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;San Pascual;325593;123;3;2;Second hand / Good state;0;0;0;0;1
3,28363E+18;Legazpi;319638;93;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Alameda de Osuna;395831;118;4;2;Second hand / Needs reformation;0;0;0;0;1
4,46809E+18;Simancas;224240;109;0;2;Second hand / Good state;1;0;0;0;1
1,99128E+18;Hellin;122658;50;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Quintana;159221;55;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Zofio;124915;60;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Puerta Bonita;148753;64;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Palomeras Bajas;134768;80;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Valdezarza;156405;63;2;1;Second hand / Good state;0;0;0;0;0
2,36487E+18;Portazgo;208410;112;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Numancia;93731;45;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Vista Alegre;179531;79;1;1;Second hand / Good state;0;0;0;1;1
1,7292E+18;Campamento;234781;108;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Portazgo;68064;43;1;1;Second hand / Good state;0;0;0;0;0
4,63408E+18;Imperial;647469;156;2;2;Second hand / Good state;0;1;0;0;1
9,22337E+18;Pueblo Nuevo;163473;82;3;1;Second hand / Needs reformation;0;0;0;0;0
1,11818E+17;El Viso;419068;75;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Palomeras Bajas;102674;70;3;1;Second hand / Good state;0;0;0;0;0
8,98008E+18;Los Rosales;104105;75;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Lavapies-Embajadores;221457;46;2;1;Second hand / Good state;0;0;0;0;0
8,82887E+18;Cuatro Caminos;228849;55;1;1;Second hand / Good state;0;1;0;0;0
8,36051E+18;Marroquina;250490;97;3;2;Second hand / Needs reformation;0;0;0;0;1
8,51443E+18;Aravaca;764782;213;4;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Trafalgar;300240;60;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Abrantes;99119;69;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;San Isidro;161445;77;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Buena Vista;95235;75;2;1;Second hand / Good state;0;0;0;0;0
8,29725E+17;Bellas Vistas;148705;64;2;1;Second hand / Good state;0;0;1;0;0
2,9037E+18;Apostol Santiago;173806;41;1;1;Second hand / Good state;0;0;0;0;1
4,45674E+18;Sanchinarro;148703;76;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Puerta del Angel;244871;64;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Arguelles;1286476;216;10;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Aluche;138604;79;3;1;Second hand / Good state;0;0;0;0;0
5,19678E+17;Pilar;200996;61;2;1;Second hand / Needs reformation;0;0;0;0;1
2,00186E+18;Aguilas;178058;90;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Cuatro Caminos;256436;51;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Sanchinarro;288242;104;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Cuatro Caminos;273566;63;2;1;Second hand / Good state;0;0;0;0;1
6,6633E+18;San Diego;112720;76;3;1;Second hand / Good state;0;0;0;0;0
4,96544E+18;Cuatro Caminos;435441;97;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Puerta del Angel;184412;68;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Puerta del Angel;180415;66;2;1;Second hand / Needs reformation;0;0;0;0;1
2,61989E+18;Guindalera;472968;131;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Los Angeles;116578;64;3;1;Second hand / Good state;0;0;0;0;1
4,8751E+18;Trafalgar;1337292;294;5;3;Second hand / Needs reformation;0;0;0;0;1
8,57087E+18;Apostol Santiago;172223;64;3;1;Second hand / Good state;0;0;0;0;0
3,84615E+18;Puerta del Angel;200322;83;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Puerta Bonita;106628;72;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Buena Vista;142843;70;2;1;Second hand / Good state;0;0;0;1;0
9,22337E+18;Guindalera;567742;128;3;2;Second hand / Good state;0;0;0;0;1
6,43527E+18;Valdezarza;264445;83;3;1;Second hand / Needs reformation;0;0;0;0;1
1,20157E+18;Castilla;203854;65;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Malasana-Universidad;438485;119;3;1;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Delicias;234695;132;5;2;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Vallehermoso;450825;76;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Almagro;340524;74;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Diego;94835;58;2;1;Second hand / Unknown;0;0;0;0;0
4,3424E+18;San Andres;96185;94;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Malasana-Universidad;2292822;546;6;4;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Virgen del Cortijo - Manoteras;598633;126;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Opanel;153118;60;3;1;Second hand / Needs reformation;0;0;0;0;1
4,08911E+18;Aguilas;610873;161;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Goya;315911;59;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Puerta del Angel;147577;48;2;1;Second hand / Unknown;0;0;0;0;0
4,09532E+18;San Juan Bautista;903137;189;3;3;Second hand / Good state;0;0;1;1;1
4,91001E+18;Pueblo Nuevo;137603;70;2;1;Second hand / Needs reformation;0;0;0;0;1
5,18021E+18;Buena Vista;143663;61;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Rejas;187011;93;3;1;Second hand / Unknown;0;0;0;0;1
4,73171E+18;Apostol Santiago;118379;46;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Ciudad Jardin;360163;68;2;1;Second hand / Good state;0;0;0;0;1
2,56659E+18;Zofio;216467;130;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pueblo Nuevo;985244;53;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Malasana-Universidad;173439;34;1;1;Second hand / Good state;0;0;0;0;1
1,71197E+18;Lucero;243111;77;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Diego;101081;42;0;1;Second hand / Good state;1;0;0;0;0
1,6407E+18;Puerta del Angel;154246;68;2;1;Second hand / Needs reformation;0;0;0;0;1
4,19053E+18;Horcajo;472148;162;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Delicias;144097;31;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Vista Alegre;166302;60;2;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Ventas;162161;65;3;1;Second hand / Good state;0;0;0;0;1
6,89337E+18;Casco historico de Vallecas;139064;96;3;1;Second hand / Good state;0;0;0;0;0
3,20143E+17;Vista Alegre;103703;54;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Casco historico de Vallecas;155851;97;3;1;Second hand / Good state;0;0;0;0;0
1,54176E+18;Chueca-Justicia;1308335;288;5;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Fuente del Berro;192065;34;2;1;Second hand / Good state;0;0;0;0;1
7,99051E+18;Castellana;865057;100;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Los Rosales;130031;65;2;1;Second hand / Good state;0;0;0;0;1
2,42551E+18;Pacifico;504378;130;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Sol;849501;78;2;1;Second hand / Good state;0;0;0;0;0
6,15722E+18;Bernabeu-Hispanoamerica;399794;90;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Palomeras sureste;106039;62;3;1;Second hand / Good state;0;0;0;0;0
4,45626E+18;Los Rosales;322630;118;2;4;Second hand / Good state;0;0;1;1;1
9,22337E+18;Aluche;190798;69;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Ventilla-Almenara;326545;74;2;1;Second hand / Good state;0;0;0;0;1
4,48748E+18;Malasana-Universidad;929884;219;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Castellana;1098196;152;3;2;Second hand / Unknown;0;0;0;0;0
8,76887E+18;Lavapies-Embajadores;146588;24;0;1;Second hand / Good state;1;0;0;0;0
7,30231E+18;Arapiles;1119236;192;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Cuatro Caminos;421685;96;2;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Lavapies-Embajadores;406380;95;4;1;Second hand / Good state;0;0;0;0;0
6,47914E+18;Huertas-Cortes;456427;82;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Casco historico de Vallecas;90602;48;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;San Andres;226294;127;5;2;Second hand / Good state;0;0;0;0;0
6,20494E+18;Amposta;76549;45;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Puerta del Angel;266592;89;4;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Valdeacederas;164614;77;3;1;Second hand / Needs reformation;0;0;0;0;0
7,22325E+18;Aguilas;87185;77;1;1;Second hand / Needs reformation;0;0;0;0;1
4,83891E+18;Malasana-Universidad;243581;50;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Acacias;349329;61;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Pascual;452993;69;1;1;Second hand / Good state;0;0;0;0;1
5,71676E+18;Arguelles;348165;71;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Isidro;125126;60;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Cuatro Caminos;98637;27;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Ambroz;198536;106;2;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Marroquina;130371;50;2;1;Second hand / Good state;0;0;0;0;0
5,57353E+18;Colina;264294;66;4;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Acacias;353179;51;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Los Angeles;116438;92;4;2;Second hand / Unknown;0;0;0;0;0
6,02777E+18;San Diego;262731;105;2;2;Second hand / Good state;0;0;0;0;1
7,96378E+18;Alameda de Osuna;751263;242;6;4;Second hand / Needs reformation;0;1;0;1;1
9,22337E+18;Recoletos;371414;62;1;1;Second hand / Good state;0;0;0;0;1
1,64594E+18;Goya;822887;119;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;El Viso;670861;161;4;3;Second hand / Needs reformation;0;0;0;0;1
9,10879E+18;Lista;721332;60;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Goya;2648255;250;2;3;Second hand / Good state;0;1;0;0;1
3,51304E+18;Almagro;1257156;180;4;2;Second hand / Good state;0;0;0;0;1
7,77365E+18;Butarque;181039;68;2;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;San Isidro;95567;67;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Numancia;195883;71;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Palomeras sureste;124038;65;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Virgen del Cortijo - Manoteras;323612;142;5;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Aravaca;928988;245;4;3;Second hand / Good state;0;0;0;1;1
9,22337E+18;Lavapies-Embajadores;526870;128;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Rejas;172984;54;1;1;Second hand / Good state;0;0;0;1;1
2,38563E+18;Rejas;452687;121;3;2;Second hand / Good state;0;0;0;1;1
1,49746E+18;El Viso;2010784;299;5;5;Second hand / Good state;0;0;0;0;1
9,22337E+18;Recoletos;634640;119;3;2;Second hand / Needs reformation;0;0;0;0;1
1,96499E+18;Goya;102291;25;0;1;Second hand / Needs reformation;1;0;0;0;0
9,22337E+18;Almagro;553238;69;1;1;Second hand / Good state;0;0;0;0;1
4,83548E+18;Trafalgar;305507;66;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Montecarmelo;640382;139;3;2;Second hand / Good state;0;0;0;1;1
8,47477E+18;Pacifico;118193;41;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Malasana-Universidad;148229;51;2;1;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Sol;280677;110;4;2;Second hand / Needs reformation;0;0;0;0;1
2,0425E+16;Arapiles;204746;68;2;1;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Trafalgar;93977;20;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Valdemaran;1260140;191;4;4;Second hand / Good state;0;0;0;1;1
9,22337E+18;Berruguete;199315;90;2;1;Second hand / Good state;0;0;0;0;1
7,23019E+18;Pinar del Rey;172090;64;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Delicias;398288;109;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nueva Espana;843838;193;4;3;Second hand / Good state;0;0;0;0;1
2,03711E+18;Rejas;204358;47;1;1;Second hand / Good state;0;0;0;1;1
1,43813E+18;Aravaca;435229;115;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Rejas;346574;95;2;2;Second hand / Good state;0;0;0;1;1
5,76031E+18;Arcos;113177;61;2;1;Second hand / Good state;0;0;0;0;0
3,01302E+18;Acacias;99214;45;2;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Recoletos;1020411;143;4;2;Second hand / Good state;0;0;0;0;1
3,90968E+17;Fuente del Berro;483559;110;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Chueca-Justicia;809110;131;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Castellana;3733080;363;4;9;Second hand / Good state;0;0;0;0;0
9,22337E+18;Bernabeu-Hispanoamerica;1380066;193;3;3;Second hand / Good state;0;0;0;0;1
4,61472E+18;Lucero;193243;60;3;1;Second hand / Good state;0;0;0;0;0
4,1959E+18;El Viso;1834182;379;6;5;Second hand / Good state;0;1;1;0;1
9,22337E+18;Goya;1239172;289;5;3;Second hand / Good state;0;0;0;0;1
1,54155E+18;Almagro;2576046;364;6;5;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Palacio;838539;196;3;2;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Sanchinarro;687084;141;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Sanchinarro;544210;265;2;2;Second hand / Good state;0;0;0;1;1
8,97927E+18;Lista;1356036;309;5;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nueva Espana;342522;75;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pradolongo;118933;111;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pradolongo;87860;68;2;1;Second hand / Good state;0;0;0;0;0
4,4161E+18;Nuevos Ministerios-Rios Rosas;772251;130;2;2;Second hand / Good state;0;0;0;0;1
6,02774E+18;Entrevias;219966;149;5;2;Second hand / Good state;0;0;0;0;0
1,92018E+18;Nino Jesus;725404;193;5;3;Second hand / Needs reformation;0;0;0;1;1
9,22337E+18;Palos de Moguer;451922;139;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Bellas Vistas;576976;176;4;2;Second hand / Good state;0;1;0;0;1
9,22337E+18;Vista Alegre;94115;59;2;1;Second hand / Good state;0;0;0;0;0
2,31141E+18;Ciudad Universitaria;520245;171;4;2;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Comillas;133038;68;3;1;Second hand / Good state;0;0;0;0;1
3,89294E+18;Pacifico;268811;76;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Numancia;79305;66;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;La Paz;410053;112;4;2;Second hand / Good state;0;0;0;0;1
6,88969E+18;San Isidro;158426;53;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Huertas-Cortes;1044076;220;4;4;Second hand / Good state;0;0;0;0;1
9,22337E+18;Castellana;2380315;401;3;5;Second hand / Good state;0;0;0;0;1
9,22337E+18;Zofio;96227;68;3;1;Second hand / Good state;0;0;0;0;0
8,04745E+18;Aguilas;232621;83;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nuevos Ministerios-Rios Rosas;504531;97;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pueblo Nuevo;163897;81;3;1;Second hand / Good state;0;0;0;0;0
8,99228E+18;Almagro;1335279;234;4;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Valdeacederas;173451;44;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Rosas;276419;109;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Canillejas;228622;119;3;2;Second hand / Good state;0;0;1;0;0
9,22337E+18;San Fermin;118489;68;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Numancia;234671;82;2;2;Second hand / Good state;0;1;1;0;1
8,95959E+18;Goya;442604;71;2;1;Second hand / Needs reformation;0;0;0;0;1
6,22066E+18;Cuzco-Castillejos;893207;233;4;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Quintana;430608;102;3;2;Second hand / Good state;0;0;0;0;1
5,32731E+18;Prosperidad;352321;86;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Orcasitas;148944;111;3;2;Second hand / Good state;0;0;0;0;1
8,14495E+18;Acacias;427632;143;4;2;Second hand / Good state;0;0;0;0;1
